duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,class1
117437861,117387082,117387080,35,1165,29719895,29719635,10700000,14700000,0.178818,31.744447,12,29669114,5871893.05,11400000,5465040,23500000,29719895,10200000,5415001,23400000,29669114,10200000,BROWSING
90234432,90212106,90210301,280,5003,45092002,45093324,11300000,15000000,0.177316,28.481367,23,45070998,6015628.8,15800000,45092002,45100000,45120104,19871.11474,44960049,45000000,45070998,78452.790259,BROWSING
60060098,60060098,27958,151,1898,59806197,26060,15000000,13979,0.1332,22.710586,71,59806197,8580014,22600000,60060098,60100000,60060098,0,59806197,59800000,59806197,0,BROWSING
105116626,105079178,105078106,37812,14955112,45040233,45077765,21000000,35000000,0.095132,31.926443,15,45040233,11700000,19500000,14953965,35000000,45078045,17400000,14917384,35000000,45040233,17400000,BROWSING
105113673,105077100,105075377,38180,14957708,45036846,45073467,21000000,35000000,0.095135,31.92734,29,45036846,11700000,19500000,14957001,35000000,45075026,17400000,14919576,35000000,45036846,17400000,BROWSING
105111789,105075024,105073884,37943,14964503,45030302,45067093,21000000,35000000,0.095137,31.927912,26,45030302,11700000,19500000,14960195,35000000,45071791,17400000,14923040,35000000,45030302,17400000,BROWSING
105105754,105065564,105067937,37852,14937851,45027728,45065783,21000000,35000000,0.095142,31.01638,35,45027728,11700000,19500000,14935688,35000000,45065580,17400000,14899148,35000000,45027728,17400000,BROWSING
105120570,105073064,105079743,38533,14936318,45031166,45078761,21000000,35000000,0.095129,30.403184,38,45031166,11700000,19500000,14934338,35000000,45069699,17400000,14897874,35000000,45031166,17400000,BROWSING
105100602,105062756,105061334,39291,14912470,45055424,45091853,21000000,35000000,0.095147,30.40896,23,45055424,11700000,19500000,14906011,35000000,45094715,17400000,14869605,35000000,45055424,17400000,BROWSING
21727246,11055943,21668922,57494,5495175,5442915,10671389,2211188.6,7222974,0.460252,193.075551,40,10671303,2414138.444444,3883100.979076,5496045,7242415.333333,10730792,3021023.599301,5437656,7183958,10671303,3020130.506458,BROWSING
128438266,128438266,18507489,285,169,109908845,18456713,14300000,3701497.8,0.124573,19.581392,64,109908845,8562551.066667,28400000,18505682,64200000,109932584,64600000,18432988,64200000,109908845,64700000,BROWSING
133703314,133703314,55367879,232,71,78309759,55316908,14900000,11100000,0.119668,18.810304,34,78309759,8913554.266667,23900000,55371440,66900000,78331874,16200000,55294845,66800000,78309759,16300000,BROWSING
90056530,90001767,90001406,274692,198944,43009716,43083899,22500000,22500000,0.111041,14.84623,19420,43009716,10000000,16300000,16715270,30000000,43284408,13300000,16660169,29900000,43009716,13200000,BROWSING
173670,146710,148177,269,6,41946,41879,20958.571429,13470.636364,115.160937,11637.012725,6,41879,9140.526316,13805.116217,-1,0,-1,0,-1,0,-1,0,BROWSING
98495723,98446482,98446156,53,1017,28505246,28505871,9844648.2,14100000,0.192902,36.966072,16,28454980,5471984.611111,10700000,18297573,24600000,28505246,4618404.989783,18248006,24500000,28454980,4621603.22223,BROWSING
84977,84557,84724,129,86,76573,55259,14092.833333,12103.428571,176.518352,73749.367476,28,50154,6069.785714,14455.71246,-1,0,-1,0,-1,0,-1,0,BROWSING
119997319,119997319,60430055,202512,202176,59322901,30011481,20000000,15100000,0.100002,11.308586,50,59322901,10900000,20000000,29999973,40000000,59997119,17300000,29800045,39600000,59322901,17000000,BROWSING
10164463,193723,10123247,212,443,106963,10008895,32287.166667,1687207.833333,1.377348,286.193181,42,9970740,781881.769231,2760970.563239,10164463,10200000,10164463,0,9970740,9970740,9970740,0,BROWSING
58112738,58087195,58085806,101,11,58007176,57967193,7260899.375,6453978.444444,0.326951,35.93016,11,57941694,3228485.444444,13700000,58087195,58100000,58087195,0,57941694,57900000,57941694,0,BROWSING
58767521,58738202,58741299,78,10,58656228,58619225,8391171.714286,6526811,0.306292,34.644987,10,58590042,3456913,14200000,58738202,58700000,58738202,0,58590042,58600000,58590042,0,BROWSING
58728536,58702919,58702728,71,5,58624739,58584818,7337864.875,6522525.333333,0.323522,35.553415,5,58559225,3262696.444444,13800000,58702919,58700000,58702919,0,58559225,58600000,58559225,0,BROWSING
58257707,58257703,58231266,155,15,58108620,58108889,6473078.111111,6470140.666667,0.343302,36.733337,4,58083441,3066195.105263,13300000,58232152,58200000,58232152,0,58083441,58100000,58083441,0,BROWSING
302,302,0,75,-1,227,-1,151,0,13245.033113,3264900.662252,63,164,100.666667,55.170946,-1,0,-1,0,-1,0,-1,0,BROWSING
7668878,1668876,7636790,32131,1220,1329640,6000043,417219,1909197.5,1.303972,187.64153,19,6000002,852097.555556,1978344.176293,1361752,3834439,6307126,3496907.490904,1329621,3664811.5,6000002,3302458.075825,BROWSING
279080299,279080299,12477284,25,118,266602323,6300137,19900000,1134298.545455,0.096746,10.835591,6,266523486,10700000,52200000,3077227,69800000,266602323,131000000,1418053,69300000,266523486,132000000,BROWSING
18875551,18875537,18875490,156,91,18875381,18622275,9437768.5,6291830,0.37085,143.254096,14,18622275,3145925.166667,7582507.329876,18622336,18600000,18622336,0,18622275,18600000,18622275,0,BROWSING
6223370,224050,6113117,89,2764,113641,5999375,74683.333333,2037705.666667,1.285477,208.568669,55,5999320,889052.857143,2254010.517488,6223370,6223370,6223370,0,5999320,5999320,5999320,0,BROWSING
60018134,59953349,59991665,713,0,59826412,59783890,9992224.833333,5453787.727273,0.316571,24.72586,0,59758714,3334340.777778,14100000,59912083,59900000,59912083,0,59758714,59800000,59758714,0,BROWSING
57215029,27426472,57214990,210405,9658,27004894,30000610,9142157.333333,14300000,0.157301,19.12085,39,29788557,7151878.625,13100000,27004894,28400000,29788557,1968346.983838,26792841,28300000,29788557,2118291.098109,BROWSING
118192504,118192504,118058331,191,46,58873337,59006623,11800000,13100000,0.177676,18.444486,18,58873337,5909625.2,18100000,59006906,59000000,59052257,32067.999618,58610732,58700000,58873337,185689.776271,BROWSING
119168806,119168806,119093039,5,21,58018896,58081895,6620489.222222,9161003,0.276918,136.654889,5,58009829,3724025.1875,14200000,2896188,39700000,58113873,31900000,2820005,39600000,58009829,31800000,BROWSING
107739830,107739830,0,229484,-1,107510346,-1,53900000,0,0.037126,10.95231,25337,107510346,35900000,62000000,107739830,108000000,107739830,0,107510346,108000000,107510346,0,BROWSING
92521637,92496051,92496030,122,3,45096063,45096045,15400000,11600000,0.172933,15.563927,3,45070459,6168109.133333,15800000,2303183,30800000,45096805,24700000,2277576,30800000,45070459,24700000,BROWSING
59096778,59071585,59071606,84,9,58978523,58978502,14800000,7383950.75,0.2369,22.42085,9,58953358,4545906,16300000,59071585,59100000,59071585,0,58953358,59000000,58953358,0,BROWSING
7134165,99172,7085990,137,50938,50796,7035052,33057.333333,3542995,0.981194,178.29697,59,7034993,1189027.5,2864028.744117,7134165,7134165,7134165,0,7034993,7034993,7034993,0,BROWSING
3956564,3956564,3925310,31277,1053,2677299,2708481,989141,1308436.666667,2.274701,353.58963,21,2677299,494570.5,977681.634368,1246988,1962154,2677320,1011397.456548,1215711,1946505,2677299,1033498.7861,BROWSING
90291527,90265444,90265834,88,17,45115960,45116549,7522120.333333,10000000,0.25473,26.447664,17,45090466,4104160.318182,13300000,45115960,45100000,45149484,23705.047711,45002751,45000000,45090466,62023.871304,BROWSING
90301161,90275600,90275281,69,25,45172021,45171743,7522966.666667,10000000,0.254703,26.444843,20,45146182,4104598.227273,13300000,45103579,45100000,45172021,48395.802308,44976006,45100000,45146182,120332.603591,BROWSING
90185187,90159662,90158655,113,9,45051972,45051979,8196332.909091,10000000,0.243943,25.902258,9,45026454,4294532.714286,13500000,45051972,45100000,45107690,39398.575621,44997696,45000000,45026454,20334.976789,BROWSING
90244901,90219442,90213555,158,8,45055998,45074050,7518286.833333,10000000,0.254862,26.461329,8,45035973,4102040.954545,13200000,45055998,45100000,45163444,75975.795205,45030045,45000000,45035973,4191.72888,BROWSING
90233924,90207636,90207792,101,19,45056005,45070051,7517303,10000000,0.254893,26.464548,15,45031986,4101542,13200000,45056005,45100000,45151631,67617.79305,45030403,45000000,45031986,1119.349588,BROWSING
90297296,90271766,90271015,138,61,45163994,45163990,8206524.181818,10000000,0.24364,25.870099,30,45138460,4299871.238095,13600000,45107772,45100000,45163994,39754.957439,44996640,45100000,45138460,100281.883703,BROWSING
90291133,90265986,90259445,195,54,45152000,45151993,7522165.5,10000000,0.254732,26.44778,43,45126846,4104142.409091,13300000,45113986,45100000,45152000,26879.957161,44980030,45100000,45126846,103814.589182,BROWSING
90298579,90273058,90272738,75,19,45124031,45124130,7522754.833333,10000000,0.254711,26.445599,19,45098609,4104480.863636,13300000,45124031,45100000,45149027,17674.841074,44999127,45000000,45098609,70344.396799,BROWSING
90288750,90263153,90262198,135,32,45111933,45111970,8205741.181818,10000000,0.243663,25.872548,32,45086373,4299464.285714,13500000,45111933,45100000,45151220,27780.104094,44998426,45000000,45086373,62187.920077,BROWSING
90226536,90201428,90200358,53,24,45056002,45055929,7516785.666667,10000000,0.254914,26.466715,9,45030821,4101206.181818,13200000,45056002,45100000,45145426,63232.316793,44999486,45000000,45030821,22157.190966,BROWSING
90332341,90306808,90306485,101,20,45159970,45159718,7525567.333333,10000000,0.254615,26.435715,20,45134185,4106015.5,13300000,45146838,45200000,45159970,9285.726197,44997732,45100000,45134185,96486.841608,BROWSING
90288077,90262641,90262279,30,11,45116022,45115695,7521886.75,10000000,0.25474,26.448675,11,45090259,4104003.5,13300000,45116022,45100000,45146619,21635.346161,44998432,45000000,45090259,64931.494388,BROWSING
90208889,90183358,90182116,172,42,45055966,45056015,7515279.833333,10000000,0.254964,24.919939,42,45030484,4100404.045455,13200000,45055966,45100000,45127392,50505.808943,45008034,45000000,45030484,15874.547206,BROWSING
90256664,90231130,90230911,62,8,45056022,45095238,7519260.833333,10000000,0.254829,24.906748,8,45056020,4102575.636364,13300000,45056022,45100000,45175108,84206.518138,45030504,45000000,45056020,18042.536601,BROWSING
1118955,1072823,1062523,44153,90485,1028670,972038,536411.5,531261.5,5.362146,2387.04863,200,972038,223791,418840.087174,-1,0,-1,0,-1,0,-1,0,BROWSING
1937706,1873810,1890737,44610,108692,1829200,1782045,936905,945368.5,3.096445,1378.434086,186,1782045,387541.2,779907.421751,1829014,1829014,1829014,0,1782045,1782045,1782045,0,BROWSING
90288105,90262585,90262300,47,15,45120012,45120065,7521882.083333,10000000,0.25474,24.898075,15,45094545,4104004.772727,13300000,45120012,45100000,45142573,15953.036059,44997013,45000000,45094545,68965.538575,BROWSING
7224659,1223345,7188738,32892,1944,1154491,6001362,407781.666667,2396246,1.107319,184.783808,41,6001314,1032094.142857,2232126.783623,1190453,3612329.5,6034206,3425050.592693,1154491,3577902.5,6001314,3427221.410511,BROWSING
6062748,63719,6032171,116,2040,32971,5999063,21239.666667,2010723.666667,1.319534,220.197178,34,5999029,866106.857143,2263450.724141,6062748,6062748,6062748,0,5999029,5999029,5999029,0,BROWSING
6068827,69824,6038034,112,6065,38866,5999039,23274.666667,2012678,1.318212,219.976612,36,5999003,866975.285714,2263057.390887,6068827,6068827,6068827,0,5999003,5999003,5999003,0,BROWSING
6066944,63536,6036301,114,1390,32731,6003443,21178.666667,2012100.333333,1.318621,220.044886,35,6003408,866706.285714,2265118.470864,6066944,6066944,6066944,0,6003408,6003408,6003408,0,BROWSING
6066571,63367,6035856,112,1115,32488,6003260,21122.333333,2011952,1.318702,220.058415,52,6003204,866653,2265052.307567,6066571,6066571,6066571,0,6003204,6003204,6003204,0,BROWSING
6218489,217490,6110459,163,1805,109202,6001055,72496.666667,2036819.666667,1.286486,214.682377,56,6000999,888355.571429,2255029.767613,6218489,6218489,6218489,0,6000999,6000999,6000999,0,BROWSING
6066153,64991,6034928,83,548,33614,6001203,21663.666667,2011642.666667,1.318793,220.073579,41,6001162,866593.285714,2264182.113377,6066153,6066153,6066153,0,6001162,6001162,6001162,0,BROWSING
116343952,116343952,116322071,141,67,58194242,58216320,11600000,19400000,0.154714,19.107138,9,58194242,6843761.882353,19300000,58106275,58200000,58215565,77279.700109,57987510,58100000,58194242,146181.599085,BROWSING
117250482,117250482,117228762,161,244,58981089,59003404,11700000,19500000,0.153517,18.95941,14,58981089,6897087.176471,19400000,58224886,58600000,59003236,550376.563136,58096290,58500000,58981089,625647.372886,BROWSING
30060338,30060338,30001003,58716,1976864,27965157,28024139,6012067.6,15000000,0.299398,111.841723,27,27965157,3757542.25,9803694.263836,1977141,15000000,28024481,18400000,1918206,14900000,27965157,18400000,BROWSING
90291528,90266435,90266486,234,2,45119990,45119965,18100000,11300000,0.166129,15.062321,2,45094872,6449394.857143,16400000,45119990,45100000,45146445,18706.50987,45037244,45100000,45094872,40749.149574,BROWSING
76811957,76746313,76786729,5,33,58404324,58364496,7674631.3,6980611.727273,0.299433,82.669421,5,58339463,3491452.590909,12800000,18250951,38400000,58449563,28400000,18174290,38300000,58339463,28400000,BROWSING
90111274,90110087,90085325,157,3,45001167,45001962,8191826.090909,7507110.416667,0.277435,23.781708,3,45000145,3754636.416667,12700000,45001167,45100000,45108920,76192.876987,44953014,45000000,45000145,33326.649689,BROWSING
90104885,90104723,90078391,112,2,45002978,45003050,9010472.3,7506532.583333,0.266356,23.339467,2,45002888,3917603.695652,13000000,45002978,45100000,45101745,69838.81545,44995556,45000000,45002888,5184.506823,BROWSING
90099280,90098328,90072975,87,3,45000134,45000574,8190757.090909,7506081.25,0.277472,23.784874,3,44999622,3754136.666667,12700000,45000134,45000000,45098194,69338.890956,44940892,45000000,44999622,41528.381247,BROWSING
90175541,90175400,90135932,77,2,45005264,45010465,8197763.636364,7511327.666667,0.277237,23.764759,2,45003225,3757314.208333,12700000,45005264,45100000,45170136,116582.109224,44950245,45000000,45003225,37462.517254,BROWSING
90101108,90100919,90075738,34,2,44997405,44998353,8190992.636364,7506311.5,0.277466,23.784391,2,44997090,3754212.833333,12700000,44997405,45100000,45103514,75030.393438,44948378,45000000,44997090,34444.585511,BROWSING
90175854,90175713,90135376,79,2,45015415,45015382,8197792.090909,7511281.333333,0.277236,21.979276,2,45015241,3757327.25,12700000,45015415,45100000,45160298,102447.751774,44981080,45000000,45015241,24155.474731,BROWSING
90138744,90138571,90112615,95,1,45018926,45018926,8194415.545455,7509384.583333,0.27735,21.988325,1,45018753,3755781,12700000,45018926,45100000,45119645,71219.087887,44953694,45000000,45018753,46003.660066,BROWSING
6066423,66741,6032989,67,567,33462,5999753,22247,2010996.333333,1.318734,208.854542,28,5999682,866631.857143,2263515.256559,6066423,6066423,6066423,0,5999682,5999682,5999682,0,BROWSING
90233269,90207702,90206784,96,3,45071378,45055908,8200700.181818,11300000,0.23273,25.312172,3,45030341,4511663.45,13900000,45055981,45100000,45151721,67698.403223,45005687,45000000,45030341,17433.010555,BROWSING
90223119,90197448,90194996,55,9,45062530,45044039,8199768,11300000,0.232756,25.315019,9,45018368,4511155.95,13800000,45044003,45100000,45153445,77387.18034,44996446,45000000,45018368,15501.194825,BROWSING
90194504,90168993,90168338,44,25,45024023,45025771,7514082.75,11300000,0.243917,25.899583,14,44998437,4294976.380952,13500000,45023965,45100000,45145028,85604.468245,44996631,45000000,44998437,1277.034455,BROWSING
90251922,90226459,90223659,26,4,45116012,45115916,8202405.363636,11300000,0.232682,25.30694,4,45090453,4512596.1,13900000,45110447,45100000,45116012,3935.04911,45000531,45000000,45090453,63584.45597,BROWSING
90204998,90179535,90178605,45,3,45056005,45056039,8198139.545455,11300000,0.232803,25.320105,3,45030576,4510249.9,13900000,45056005,45100000,45123530,47747.385389,45016899,45000000,45030576,9671.099395,BROWSING
90220809,90195230,90194416,163,27,45048035,45048101,7516269.166667,11300000,0.243846,24.340283,27,45022522,4296229,13500000,45048035,45100000,45147195,70116.708415,44999207,45000000,45022522,16486.194573,BROWSING
71849,45992,46277,26,3,44763,26024,9198.4,5784.625,208.771173,28838.258013,3,25857,5132.071429,10030.716686,-1,0,-1,0,-1,0,-1,0,BROWSING
90110206,90110005,90084257,81,2,45000861,45002659,9011000.5,8189477.909091,0.255243,22.894188,2,45000764,4095918.454545,13200000,45000861,45100000,45109144,76567.643581,44952304,45000000,45000764,34266.394602,BROWSING
90109128,90108846,90082765,86,2,45000909,45000918,9010884.6,8189342.272727,0.255246,22.894462,2,45000636,4095869.454545,13200000,45000909,45100000,45107937,75680.22457,44952245,45000000,45000636,34217.604234,BROWSING
90111280,90111074,90084601,57,1,44995276,45002239,9011107.4,8189509.181818,0.25524,22.893915,1,44994972,4095967.272727,13200000,44995276,45100000,45115798,85221.923476,44950360,45000000,44994972,31545.447706,BROWSING
90108898,90108264,90083467,141,3,45000284,45002290,9010826.4,8189406.090909,0.255247,22.89452,3,44999566,4095859,13200000,45000284,45100000,45107980,76152.5719,44942199,45000000,44999566,40564.594704,BROWSING
90109317,90108875,90083625,86,3,45001015,45001206,9010887.5,8189420.454545,0.255246,22.894414,3,45000764,4095878.045455,13200000,45001015,45100000,45107860,75550.824029,44944339,45000000,45000764,39898.500116,BROWSING
90097877,90097761,90071580,101,2,44992179,44999213,9009776.1,8188325.454545,0.255278,22.897321,2,44992063,4095358.045455,13200000,44992179,45000000,45105582,80188.030301,44951632,45000000,44992063,28589.034253,BROWSING
90114835,90114613,90088354,67,2,45000019,45008686,9011461.3,8189850.363636,0.25523,22.893012,2,44999836,4096128.863636,13200000,45000019,45100000,45114594,81016.759448,44953067,45000000,44999836,33070.677034,BROWSING
90138491,90138053,90112808,45,42,45015625,45017175,9013805.3,8192073.454545,0.255163,22.887004,42,45015465,4097204.136364,13200000,45015625,45100000,45122428,75521.125544,44967599,45000000,45015465,33846.373174,BROWSING
90152096,90151897,90126157,57,2,45032144,45032203,9015189.7,8193287,0.255124,22.88355,2,45032004,4097822.545455,13200000,45032144,45100000,45119753,61948.917985,44959798,45000000,45032004,51057.352233,BROWSING
15478890,5473355,15423336,136,1240,5302068,10005618,1094671,3855834,0.710645,196.267303,36,10005535,1547889,3403799.503288,5415939,7739445,10062951,3285933.697455,5302068,7653801.5,10005535,3325853.410787,BROWSING
159362290,159362290,48332,241,610,159292348,24245,22800000,12083,0.081575,9.958441,48,159292348,13300000,46000000,159362290,159000000,159362290,0,159292348,159000000,159292348,0,BROWSING
90105403,90104924,90079330,128,2,44999938,45000114,9010492.4,8189030,0.255257,21.108612,2,44999635,4095700.136364,13200000,44999938,45100000,45104986,74280.153143,44944441,45000000,44999635,39028.051668,BROWSING
90134442,90133380,90107893,39,2,45015680,45016491,9013338,8191626.636364,0.255174,21.101811,2,45015429,4097020.090909,13200000,45015680,45100000,45117700,72139.03381,44952300,45000000,45015429,44638.943978,BROWSING
118080136,118080136,118002665,3509,147,58933850,59009817,13100000,14800000,0.160908,16.065361,70,58933850,6560007.555556,19000000,58992971,59000000,59009909,11976.974618,58845561,58900000,58933850,62429.750596,BROWSING
95377,95373,50034,59,17,49939,46390,31791,16678,83.877664,11669.480063,4,46299,13625.285714,22034.843591,-1,0,-1,0,-1,0,-1,0,BROWSING
91302291,91276046,91276775,128,2,45136060,45136838,15200000,10100000,0.186195,13.844121,2,45110593,5706393.1875,15400000,45136060,45600000,46139986,709882.882409,45002445,45100000,45110593,76472.184165,BROWSING
150178,147291,150120,147291,13015,147291,137105,147291,75060,33.293825,9522.033853,58,134218,37544.5,64688.5924,-1,0,-1,0,-1,0,-1,0,BROWSING
149115,123648,123018,130,37,39821,64853,12364.8,17574,127.418435,14619.588908,37,39386,8284.166667,13119.735981,-1,0,-1,0,-1,0,-1,0,BROWSING
107860579,107860474,107860505,19456325,36842,88404149,88404132,53900000,36000000,0.064899,17.763672,57,88404075,18000000,35400000,19419588,53900000,88404149,48800000,19419531,53900000,88404075,48800000,BROWSING
60000810,207284,59936250,162,1,140579,59803569,25910.5,4994687.5,0.366662,317.095719,1,59793526,2857181.428571,13000000,60000810,60000000,60000810,0,59793526,59800000,59793526,0,BROWSING
119950986,54520,119949456,54,12,52950,119922265,18173.333333,24000000,0.083367,12.029914,12,119896466,13300000,40000000,119896466,120000000,119896466,0,119896466,120000000,119896466,0,BROWSING
117408,49986,91043,44,11,47806,69571,16662,18208.6,85.173072,12273.439629,11,67422,13045.333333,22829.697241,-1,0,-1,0,-1,0,-1,0,BROWSING
4408259,4408259,4314383,178,1,4125659,4086411,734709.833333,862876.6,2.94901,372.482651,1,3995608,367354.916667,1143688.31864,4316032,4316032,4316032,0,3995608,3995608,3995608,0,BROWSING
5915467,5915467,5824365,115,1117,5632767,5592785,985911.166667,1164873,2.197629,277.577409,30,5502497,492955.583333,1578372.675191,5824017,5824017,5824017,0,5502497,5502497,5502497,0,BROWSING
58591453,58565738,58565981,17,8,58522050,58481407,14600000,7320747.625,0.238943,28.553653,8,58455724,4507034.846154,16200000,58565738,58600000,58565738,0,58455724,58500000,58455724,0,BROWSING
58124262,58098784,58099275,24,3,58055247,58015561,14500000,7262409.375,0.240863,28.783161,3,57990099,4471097.076923,16100000,58098784,58100000,58098784,0,57990099,58000000,57990099,0,BROWSING
83097689,83071948,83072115,29,3,45121226,45080872,13800000,10400000,0.192544,16.66713,3,45055131,5539845.933333,14600000,37887416,41500000,45184532,5159840.206705,37861842,41500000,45055131,5086423.430935,BROWSING
256516,256516,183933,21844,91280,166256,92653,85505.333333,91966.5,27.288746,6876.764023,52,91280,42752.666667,33721.145551,-1,0,-1,0,-1,0,-1,0,BROWSING
90218427,90193379,90192339,113,2,45094146,45055982,18000000,11300000,0.166263,14.631157,2,45030934,6444173.357143,16300000,45056074,45100000,45137305,57438.990934,45028562,45000000,45030934,1677.256987,BROWSING
99277509,99277282,99277290,177,3,45002325,45002292,14200000,12400000,0.171237,11.976529,3,45002085,6204844.3125,15300000,9157214,33100000,45117764,20700000,9157007,33100000,45002085,20700000,BROWSING
92885579,92859993,92860045,38,2,45111967,45111866,15500000,11600000,0.172255,12.822227,2,45086280,6192371.933333,15800000,2649107,31000000,45111967,24500000,2623573,30900000,45086280,24500000,BROWSING
61584529,255924,61522843,109,2,193206,61342823,36560.571429,5592985.727273,0.324757,267.274919,2,61328605,3241291,14100000,61584529,61600000,61584529,0,61328605,61300000,61328605,0,BROWSING
111441171,111441171,205806,81,25719,111207127,180087,27900000,102903,0.071787,10.51676,60,111207127,15900000,42000000,111441171,111000000,111441171,0,111207127,111000000,111207127,0,BROWSING
32906516,2921111,32906516,2921111,208025,2921111,29999985,2921111,11000000,0.182335,22.670282,50793,29828173,6581303.2,13000000,2870318,16300000,29828173,19100000,2698506,16300000,29828173,19200000,BROWSING
141153,123443,115959,121,23,46944,56869,17634.714286,19326.5,106.267667,12567.92275,11,39159,10082.357143,12770.975085,-1,0,-1,0,-1,0,-1,0,BROWSING
143690,121440,117894,159,48,43081,61689,17348.571429,19649,104.391398,12346.022688,10,39439,10263.571429,13654.285037,-1,0,-1,0,-1,0,-1,0,BROWSING
166986,166986,80252,185,3,86352,27122,20873.25,8916.888889,113.781994,10420.035213,3,61214,9277,16464.900848,-1,0,-1,0,-1,0,-1,0,BROWSING
110309,44606,85201,36,11,43798,66488,14868.666667,17040.2,90.654434,11911.992675,11,65703,12256.555556,22176.437595,-1,0,-1,0,-1,0,-1,0,BROWSING
119997476,119997476,88182,72,14,119949012,67065,30000000,17636.4,0.091669,16.642017,14,119882707,12000000,37900000,119997476,120000000,119997476,0,119882707,120000000,119882707,0,BROWSING
120053205,90206424,120027376,61,897,45097499,45122428,18000000,24000000,0.099956,11.736463,4,45097499,10900000,19100000,29846781,40000000,45150473,8808431.333371,29821897,40000000,45097499,8800246.58803,BROWSING
57212187,57212156,57212132,57212156,36686,57212156,57175446,57200000,28600000,0.087394,23.47402,31,57175446,14300000,28600000,57175501,57200000,57175501,0,57175446,57200000,57175446,0,BROWSING
377775,377775,131534,377775,131534,377775,131534,377775,131534,10.588313,4600.622063,84,246157,125925,123132.351527,-1,0,-1,0,-1,0,-1,0,BROWSING
142636846,142636846,134143,274,464,142472807,97709,20400000,26828.6,0.098151,13.720158,47,142472807,11000000,39500000,142636846,143000000,142636846,0,142472807,142000000,142472807,0,BROWSING
159956,159956,130064,316,514,97161,96943,26659.333333,26012.8,81.27235,11984.54575,54,96943,13329.666667,28728.46425,-1,0,-1,0,-1,0,-1,0,BROWSING
146959274,146959274,229007,3088,1,146707635,136799,21000000,45801.4,0.095264,11.58144,1,146707635,11300000,40700000,146959274,147000000,146959274,0,146707635,147000000,146707635,0,BROWSING
36562,36562,0,36562,-1,36562,-1,36562,0,82.052404,33860.292107,51,36511,18281,25781.113223,-1,0,-1,0,-1,0,-1,0,BROWSING
116635466,116635466,132750,384,3,116472306,96492,16700000,26550,0.120032,16.710183,3,116472306,8971958.923077,32300000,116635466,117000000,116635466,0,116472306,116000000,116472306,0,BROWSING
10246265,446520,10123497,171,425,323494,9999753,148840,3374499,0.780772,93.88787,87,9799745,1463752.142857,3676665.815746,10246265,10200000,10246265,0,9799745,9799745,9799745,0,BROWSING
45260987,45222328,45222147,42,2,45182850,45142157,11300000,6460306.714286,0.287223,34.886557,2,45103498,3771748.916667,13000000,45222328,45200000,45222328,0,45103498,45100000,45103498,0,BROWSING
120917,55176,95035,48,11,53953,66930,18392,19007,82.701357,11454.137962,11,65741,13435.222222,22502.092326,-1,0,-1,0,-1,0,-1,0,BROWSING
1759225,1759212,1556201,293883,1556201,1465329,1556201,879606,1556201,2.842161,736.119598,13,1465329,439806.25,688705.314512,1465342,1465342,1465342,0,1465329,1465329,1465329,0,BROWSING
1660664,1660628,1458273,241112,1458273,1419516,1458273,830314,1458273,3.010844,779.808559,36,1419516,415166,675286.575721,1419552,1419552,1419552,0,1419516,1419516,1419516,0,BROWSING
909424,909404,709399,238062,709399,671342,709399,454702,709399,5.497986,1423.978254,20,671342,227356,308433.619229,-1,0,-1,0,-1,0,-1,0,BROWSING
1704418,1704397,1504805,429799,1504805,1274598,1504805,852198.5,1504805,2.933553,759.790145,21,1274598,426104.5,574795.855566,1274619,1274619,1274619,0,1274598,1274598,1274598,0,BROWSING
120278,50422,94634,47,14,49161,71091,16807.333333,18926.8,83.140724,11465.105838,12,69856,13364.222222,23656.0303,-1,0,-1,0,-1,0,-1,0,BROWSING
104003,104003,38210,104003,38210,104003,38210,104003,38210,38.460429,11941.963213,514,65279,34667.666667,32527.486835,-1,0,-1,0,-1,0,-1,0,BROWSING
436630,436630,485,436630,485,436630,485,436630,485,9.161075,2844.513661,485,239842,145543.333333,127496.475174,-1,0,-1,0,-1,0,-1,0,BROWSING
183058384,183058384,4570939,103,530,178268143,4548051,30500000,1523646.333333,0.06009,7.970135,37,178268143,18300000,56200000,4570609,91500000,178487775,123000000,4325616,91300000,178268143,123000000,BROWSING
1224289,1224289,1200083,22539,365,1120236,1142442,244857.8,400027.666667,8.168006,1549.470754,43,1120236,136032.111111,369316.633423,1144455,1144455,1144455,0,1120236,1120236,1120236,0,BROWSING
138570694,138570694,117141,109,302,138430112,93425,23100000,39047,0.079382,18.452675,34,138430112,13900000,43800000,138570694,139000000,138570694,0,138430112,138000000,138430112,0,BROWSING
62020298,62020298,358465,156,137,61636334,335393,10300000,119488.333333,0.177361,42.357101,41,61636334,6202029.8,19500000,62020298,62000000,62020298,0,61636334,61600000,61636334,0,BROWSING
91296723,91296723,113641,105,428,91160997,90884,15200000,37880.333333,0.120486,28.774308,32,91160997,9129672.3,28800000,91296723,91300000,91296723,0,91160997,91200000,91160997,0,BROWSING
64100315,64100315,143041,112,528,63935837,120176,10700000,47680.333333,0.171606,40.982638,32,63935837,6410031.5,20200000,64100315,64100000,64100315,0,63935837,63900000,63935837,0,BROWSING
